Outbound Date	Qcode	수량	Dept Code	Item Type	부서명	섹션명	Leaf Class	Category
2025-09-27	Q4616814	1	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Hydraulic & Pneumatics
2025-09-15	Q4616814	1	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Hydraulic & Pneumatics
2026-05-24	Q4017996	3	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
2026-05-24	Q4017996	2	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
2026-05-29	Q4017996	2	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
2024-09-17	Q2233578	2	SEO26FF	Cast Steel (S)	(광양)압연설비1부	열연정비1섹션	Cast Steel (S)	Cast Steel (S)
2024-09-11	Q2233578	2	SEO26FF	Cast Steel (S)	(광양)압연설비1부	열연정비1섹션	Cast Steel (S)	Cast Steel (S)
2024-09-11	Q2233578	2	SEO26FF	Cast Steel (S)	(광양)압연설비1부	열연정비1섹션	Cast Steel (S)	Cast Steel (S)
2020-01-25	Q1077624	13	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2020-01-06	Q1077624	13	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2020-01-16	Q1077624	12	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2026-03-10	Q4384099	1	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Hydraulic & Pneumatics
2026-03-02	Q4384099	1	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Hydraulic & Pneumatics
2026-03-17	Q4384099	1	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Hydraulic & Pneumatics
2024-09-21	Q2233578	2	SEO26FF	Cast Steel (S)	(광양)압연설비1부	열연정비1섹션	Cast Steel (S)	Cast Steel (S)
2024-09-17	Q2233578	2	SEO26FF	Cast Steel (S)	(광양)압연설비1부	열연정비1섹션	Cast Steel (S)	Cast Steel (S)
2024-09-30	Q2233578	2	SEO26FF	Cast Steel (S)	(광양)압연설비1부	열연정비1섹션	Cast Steel (S)	Cast Steel (S)
2021-08-31	Q1053378	9	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2021-08-17	Q1053378	9	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2021-08-18	Q1053378	9	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2024-06-13	Q1077776	1	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2024-06-12	Q1077776	0	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2024-06-09	Q1077776	0	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2021-12-25	Q1030044	7	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Drive Coupling	Drive Coupling
2021-12-27	Q1030044	7	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Drive Coupling	Drive Coupling
2021-12-29	Q1030044	7	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Drive Coupling	Drive Coupling
2023-10-05	Q2064661	9	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Pneumatic Cylinder
2023-10-04	Q2064661	8	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Pneumatic Cylinder
2023-10-01	Q2064661	8	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Pneumatic Cylinder
2026-05-09	Q1053112	1	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2026-05-21	Q1053112	0	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2026-05-12	Q1053112	0	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2024-12-02	Q4416082	23	SEO26FF	Rotary/Swivel Joint	(광양)압연설비1부	열연정비2섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2024-12-02	Q4416082	23	SEO26FF	Rotary/Swivel Joint	(광양)압연설비1부	열연정비2섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2024-12-24	Q4416082	23	SEO26FF	Rotary/Swivel Joint	(광양)압연설비1부	열연정비2섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2022-06-14	Q4230326	10	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2022-06-21	Q4230326	10	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2022-06-12	Q4230326	9	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2025-07-08	Q4008483	3	SEO26FF	Resinoid Class (General)	(광양)압연설비1부	열연정비2섹션	Resinoid Class (General)	Resinoid Class (General)
2025-07-07	Q4008483	3	SEO26FF	Resinoid Class (General)	(광양)압연설비1부	열연정비2섹션	Resinoid Class (General)	Resinoid Class (General)
2025-07-08	Q4008483	2	SEO26FF	Resinoid Class (General)	(광양)압연설비1부	열연정비2섹션	Resinoid Class (General)	Resinoid Class (General)
2021-01-07	Q4587154	1	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Hydraulic & Pneumatics
2021-01-11	Q4587154	1	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Hydraulic & Pneumatics
2021-01-29	Q4587154	0	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Hydraulic & Pneumatics
2026-06-14	Q4702522	3	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2026-06-24	Q4702522	2	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2026-06-16	Q4702522	2	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2026-06-02	Q1077400	1	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비1섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2026-06-07	Q1077400	1	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비1섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2026-06-04	Q1077400	0	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비1섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2026-01-01	Q4700628	2	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-01-16	Q4700628	2	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-01-08	Q4700628	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2024-05-30	Q2168437	9	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Drive Coupling	Drive Coupling
2024-05-30	Q2168437	9	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Drive Coupling	Drive Coupling
2024-05-19	Q2168437	8	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Drive Coupling	Drive Coupling
2018-11-27	Q1072924	14	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2018-11-20	Q1072924	13	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2018-11-12	Q1072924	13	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2020-10-19	Q1024150	1	SEO26FF	Packing & Seal	(광양)압연설비1부	열연정비1섹션	Packing & Seal	Packing & Seal
2020-10-08	Q1024150	0	SEO26FF	Packing & Seal	(광양)압연설비1부	열연정비1섹션	Packing & Seal	Packing & Seal
2020-10-28	Q1024150	0	SEO26FF	Packing & Seal	(광양)압연설비1부	열연정비1섹션	Packing & Seal	Packing & Seal
2026-06-13	Q2095020	1	SEO26FF	VMI	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2026-06-08	Q2095020	0	SEO26FF	VMI	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2026-06-05	Q2095020	0	SEO26FF	VMI	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-07-19	Q4140768	1	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2025-07-12	Q4140768	1	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2025-07-20	Q4140768	1	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2025-05-03	Q4530897	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-05-25	Q4530897	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-05-22	Q4530897	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-10-23	Q1035525	1	SEO26FF	Machinery Common	(광양)압연설비1부	열연정비2섹션	Machinery Common	Machinery Common
2025-10-12	Q1035525	1	SEO26FF	Machinery Common	(광양)압연설비1부	열연정비2섹션	Machinery Common	Machinery Common
2025-10-27	Q1035525	1	SEO26FF	Machinery Common	(광양)압연설비1부	열연정비2섹션	Machinery Common	Machinery Common
2021-12-22	Q4230326	11	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2021-12-19	Q4230326	10	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2021-12-14	Q4230326	10	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2018-11-09	Q4702499	9	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2018-11-05	Q4702499	9	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2018-11-24	Q4702499	9	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2024-12-11	Q1080969	2	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2024-12-20	Q1080969	2	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2024-12-13	Q1080969	2	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2026-05-17	Q2079652	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-05-10	Q2079652	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-05-06	Q2079652	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2021-07-12	Q4245876	9	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Hydraulic & Pneumatics
2021-07-10	Q4245876	8	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Hydraulic & Pneumatics
2021-07-02	Q4245876	8	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Hydraulic & Pneumatics
2025-01-20	Q2137920	6	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Drive Joint	Drive Joint
2025-01-31	Q2137920	5	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Drive Joint	Drive Joint
2025-01-01	Q2137920	5	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Drive Joint	Drive Joint
2025-05-15	Q1053117	8	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2025-05-11	Q1053117	8	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2025-05-14	Q1053117	8	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2024-10-03	Q1040053	6	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2024-10-02	Q1040053	6	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2024-10-03	Q1040053	5	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2019-07-26	Q4230326	3	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2019-07-16	Q4230326	3	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2019-07-10	Q4230326	2	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2025-10-12	Q4480769	3	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2025-10-03	Q4480769	2	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2025-10-26	Q4480769	2	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2018-03-07	Q2125464	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2018-03-23	Q2125464	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2018-03-06	Q2125464	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2017-05-21	Q4018012	4	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2017-05-19	Q4018012	4	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2017-05-11	Q4018012	3	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2024-05-17	Q4709545	1	SEO26FF	Non/Fe Casting Metal(Others)	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Others)	Non/Fe Casting Metal(Others)
2024-05-08	Q4709545	0	SEO26FF	Non/Fe Casting Metal(Others)	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Others)	Non/Fe Casting Metal(Others)
2024-05-15	Q4709545	0	SEO26FF	Non/Fe Casting Metal(Others)	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Others)	Non/Fe Casting Metal(Others)
2020-07-24	Q1012773	5	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Bolt & Nut	Bolt & Nut
2020-07-06	Q1012773	4	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Bolt & Nut	Bolt & Nut
2020-07-09	Q1012773	4	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Bolt & Nut	Bolt & Nut
2019-10-21	Q1117822	1	SEO26FF	Manual Valve	(광양)압연설비1부	열연정비2섹션	Control Valve	Manual Valve
2019-10-04	Q1117822	0	SEO26FF	Manual Valve	(광양)압연설비1부	열연정비2섹션	Control Valve	Manual Valve
2019-10-25	Q1117822	0	SEO26FF	Manual Valve	(광양)압연설비1부	열연정비2섹션	Control Valve	Manual Valve
2017-09-12	Q4712151	2	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Control Valve	Manual Valve
2017-09-09	Q4712151	2	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Control Valve	Manual Valve
2017-09-10	Q4712151	1	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Control Valve	Manual Valve
2026-04-11	Q4017996	2	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
2026-04-12	Q4017996	2	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
2026-04-09	Q4017996	2	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
2018-08-20	Q1000745	1	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2018-08-28	Q1000745	1	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2018-08-20	Q1000745	0	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2025-05-06	Q4625628	1	SEO26FF	Control Valve (Ready)	(광양)압연설비1부	열연정비2섹션	Control Valve	Control Valve (Ready)
2025-05-27	Q4625628	1	SEO26FF	Control Valve (Ready)	(광양)압연설비1부	열연정비2섹션	Control Valve	Control Valve (Ready)
2025-05-10	Q4625628	0	SEO26FF	Control Valve (Ready)	(광양)압연설비1부	열연정비2섹션	Control Valve	Control Valve (Ready)
2025-12-24	Q4497103	3	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-12-31	Q4497103	3	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-12-17	Q4497103	2	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-04-07	Q1040012	2	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2026-04-03	Q1040012	1	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2026-04-29	Q1040012	1	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2025-03-23	Q4606740	1	SEO26FF	Bolt & Nut	(광양)압연설비1부	열연정비1섹션	Bolt & Nut	Bolt & Nut
2025-03-29	Q4606740	1	SEO26FF	Bolt & Nut	(광양)압연설비1부	열연정비1섹션	Bolt & Nut	Bolt & Nut
2025-03-22	Q4606740	1	SEO26FF	Bolt & Nut	(광양)압연설비1부	열연정비1섹션	Bolt & Nut	Bolt & Nut
2017-07-04	Q2168061	6	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2017-07-27	Q2168061	5	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2017-07-10	Q2168061	5	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2021-01-06	Q1024150	1	SEO26FF	Packing & Seal	(광양)압연설비1부	열연정비1섹션	Packing & Seal	Packing & Seal
2021-01-03	Q1024150	0	SEO26FF	Packing & Seal	(광양)압연설비1부	열연정비1섹션	Packing & Seal	Packing & Seal
