INbound Date	Qcode	수량	Dept Code	Item Type	부서명	섹션명	Leaf Class	Category
2020-11-10	Q4625646	10	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Control Valve	Control Valve (Ready)
2022-05-12	Q1049004	4	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
2022-05-10	Q1049004	3	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
2022-05-30	Q1049004	3	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
2018-04-20	Q4018011	17	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
2018-04-13	Q4018011	17	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
2018-04-24	Q4018011	17	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
2026-05-19	Q1040012	26	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2026-05-27	Q1040012	26	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2026-05-19	Q1040012	25	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2026-07-31	Q2235169	11	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-07-31	Q2235169	11	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-07-02	Q2235169	11	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-09-27	Q4342710	4	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Bolt & Nut	Bolt & Nut
2025-09-23	Q4342710	4	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Bolt & Nut	Bolt & Nut
2025-09-02	Q4342710	3	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Bolt & Nut	Bolt & Nut
2026-01-26	Q1039075	15	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2026-01-14	Q1039075	14	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2026-01-04	Q1039075	14	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2025-12-02	Q1073553	31	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2025-12-02	Q1073553	30	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2025-12-01	Q1073553	30	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2024-12-01	Q4210612	30	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2024-12-08	Q4210612	30	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2024-12-03	Q4210612	29	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-11-02	Q4018015	34	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2025-11-09	Q4018015	33	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2025-11-25	Q4018015	33	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2019-04-22	Q1011982	5	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Bolt & Nut	Bolt & Nut
2019-04-18	Q1011982	5	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Bolt & Nut	Bolt & Nut
2019-04-10	Q1011982	5	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Bolt & Nut	Bolt & Nut
2021-06-04	Q1120753	3	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Fitting	Fitting
2021-06-18	Q1120753	3	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Fitting	Fitting
2021-06-06	Q1120753	3	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Fitting	Fitting
2025-12-21	Q4652294	22	SEO26FF	Cast Steel (S)	(광양)압연설비1부	열연정비1섹션	Cast Steel (S)	Cast Steel (S)
2025-12-06	Q4652294	22	SEO26FF	Cast Steel (S)	(광양)압연설비1부	열연정비1섹션	Cast Steel (S)	Cast Steel (S)
2025-12-26	Q4652294	22	SEO26FF	Cast Steel (S)	(광양)압연설비1부	열연정비1섹션	Cast Steel (S)	Cast Steel (S)
2026-07-09	Q4625646	17	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Control Valve	Control Valve (Ready)
2026-07-06	Q4625646	16	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Control Valve	Control Valve (Ready)
2026-07-01	Q4625646	16	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Control Valve	Control Valve (Ready)
2026-04-11	Q1020094	16	SEO26FF	Ball & Roller BRG	(광양)압연설비1부	열연정비2섹션	Roll Bearing	Ball & Roller BRG
2026-04-04	Q1020094	16	SEO26FF	Ball & Roller BRG	(광양)압연설비1부	열연정비2섹션	Roll Bearing	Ball & Roller BRG
2026-04-04	Q1020094	15	SEO26FF	Ball & Roller BRG	(광양)압연설비1부	열연정비2섹션	Roll Bearing	Ball & Roller BRG
2017-11-25	Q2166833	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2017-11-12	Q2166833	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2017-11-26	Q2166833	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2019-03-29	Q2133117	13	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Cast Iron (S)	Cast Iron (S)
2019-03-24	Q2133117	13	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Cast Iron (S)	Cast Iron (S)
2019-03-21	Q2133117	13	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Cast Iron (S)	Cast Iron (S)
2024-11-21	Q4702536	6	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2024-11-02	Q4702536	6	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2024-11-15	Q4702536	5	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-01-14	Q1137969	21	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2025-01-07	Q1137969	21	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2025-01-04	Q1137969	21	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2026-02-16	Q4390457	22	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-02-26	Q4390457	22	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-02-16	Q4390457	21	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-01-02	Q4702505	14	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-01-08	Q4702505	13	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-01-14	Q4702505	13	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2024-11-13	Q4416076	27	SEO26FF	Rotary/Swivel Joint	(광양)압연설비1부	열연정비1섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2024-11-12	Q4416076	26	SEO26FF	Rotary/Swivel Joint	(광양)압연설비1부	열연정비1섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2024-11-03	Q4416076	26	SEO26FF	Rotary/Swivel Joint	(광양)압연설비1부	열연정비1섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2021-08-19	Q4439265	3	SEO26FF	Hydraulic Cylinder(Critical)	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder(Critical)	Hydraulic Cylinder(Critical)
2021-08-15	Q4439265	2	SEO26FF	Hydraulic Cylinder(Critical)	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder(Critical)	Hydraulic Cylinder(Critical)
2021-08-22	Q4439265	2	SEO26FF	Hydraulic Cylinder(Critical)	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder(Critical)	Hydraulic Cylinder(Critical)
2024-11-17	Q4535900	7	SEO26FF	Cast Iron (L)	(광양)압연설비1부	열연정비2섹션	Cast Iron (L)	Cast Iron (L)
2024-11-03	Q4535900	7	SEO26FF	Cast Iron (L)	(광양)압연설비1부	열연정비2섹션	Cast Iron (L)	Cast Iron (L)
2024-11-05	Q4535900	7	SEO26FF	Cast Iron (L)	(광양)압연설비1부	열연정비2섹션	Cast Iron (L)	Cast Iron (L)
2016-11-29	Q4018210	12	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2016-11-29	Q4018210	12	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2016-11-23	Q4018210	11	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2019-11-20	Q4710841	24	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2019-11-23	Q4710841	24	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2019-11-05	Q4710841	24	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-10-10	Q4383841	15	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2025-10-10	Q4383841	15	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2025-10-08	Q4383841	14	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2022-07-07	Q1072820	5	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2022-07-27	Q1072820	4	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2022-07-15	Q1072820	4	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2024-12-24	Q4232897	22	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2024-12-12	Q4232897	22	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2024-12-24	Q4232897	22	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2021-05-06	Q4548258	2	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2021-05-06	Q4548258	2	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2021-05-10	Q4548258	1	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2023-07-01	Q4003811	2	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2023-07-04	Q4003811	2	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2023-07-03	Q4003811	2	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2019-05-05	Q4185031	5	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Roll Bearing	Roller(S)
2019-05-12	Q4185031	5	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Roll Bearing	Roller(S)
2019-05-17	Q4185031	4	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Roll Bearing	Roller(S)
2025-12-01	Q4182619	29	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-12-10	Q4182619	29	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-12-13	Q4182619	29	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-10-14	Q2137922	32	SEO26FF	Drive Joint	(광양)압연설비1부	열연정비2섹션	Drive Joint	Drive Joint
2025-10-26	Q2137922	32	SEO26FF	Drive Joint	(광양)압연설비1부	열연정비2섹션	Drive Joint	Drive Joint
2025-10-31	Q2137922	32	SEO26FF	Drive Joint	(광양)압연설비1부	열연정비2섹션	Drive Joint	Drive Joint
2025-12-07	Q4497103	23	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-12-25	Q4497103	23	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-12-25	Q4497103	23	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2024-12-02	Q4576623	12	SEO26FF	Anti-abrasion class(H/F)	(광양)압연설비1부	열연정비1섹션	Anti-abrasion class(H/F)	Anti-abrasion class(H/F)
2024-12-31	Q4576623	12	SEO26FF	Anti-abrasion class(H/F)	(광양)압연설비1부	열연정비1섹션	Anti-abrasion class(H/F)	Anti-abrasion class(H/F)
2024-12-18	Q4576623	11	SEO26FF	Anti-abrasion class(H/F)	(광양)압연설비1부	열연정비1섹션	Anti-abrasion class(H/F)	Anti-abrasion class(H/F)
2025-06-28	Q4308842	11	SEO26FF	Packing & Seal	(광양)압연설비1부	열연정비1섹션	Packing & Seal	Packing & Seal
2025-06-21	Q4308842	10	SEO26FF	Packing & Seal	(광양)압연설비1부	열연정비1섹션	Packing & Seal	Packing & Seal
2025-06-16	Q4308842	10	SEO26FF	Packing & Seal	(광양)압연설비1부	열연정비1섹션	Packing & Seal	Packing & Seal
2022-06-12	Q1040054	10	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2022-06-07	Q1040054	10	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2022-06-14	Q1040054	10	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2025-10-10	Q2039356	26	SEO26FF	VMI	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-10-09	Q2039356	26	SEO26FF	VMI	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-10-14	Q2039356	25	SEO26FF	VMI	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-05-05	Q2028061	17	SEO26FF	Control Valve (Ready)	(광양)압연설비1부	열연정비2섹션	Control Valve	Control Valve (Ready)
2025-05-20	Q2028061	16	SEO26FF	Control Valve (Ready)	(광양)압연설비1부	열연정비2섹션	Control Valve	Control Valve (Ready)
2025-05-25	Q2028061	16	SEO26FF	Control Valve (Ready)	(광양)압연설비1부	열연정비2섹션	Control Valve	Control Valve (Ready)
2025-07-23	Q4169635	10	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2025-07-22	Q4169635	10	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2025-07-25	Q4169635	9	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2025-05-16	Q2142898	13	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-05-29	Q2142898	13	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-05-04	Q2142898	13	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-03-30	Q4702518	20	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-03-22	Q4702518	19	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-03-16	Q4702518	19	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2022-11-04	Q4185031	5	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Roll Bearing	Roller(S)
2022-11-08	Q4185031	5	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Roll Bearing	Roller(S)
2022-11-12	Q4185031	4	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Roll Bearing	Roller(S)
2025-09-12	Q2143592	29	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2025-09-28	Q2143592	28	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2025-09-07	Q2143592	28	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2025-04-24	Q4702518	12	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-04-12	Q4702518	12	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-04-11	Q4702518	12	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2026-05-09	Q1077747	25	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-05-11	Q1077747	25	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-05-24	Q1077747	25	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-01-10	Q1021920	26	SEO26FF	Packing & Seal	(광양)압연설비1부	열연정비2섹션	Packing & Seal	Packing & Seal
2025-01-03	Q1021920	26	SEO26FF	Packing & Seal	(광양)압연설비1부	열연정비2섹션	Packing & Seal	Packing & Seal
2025-01-21	Q1021920	26	SEO26FF	Packing & Seal	(광양)압연설비1부	열연정비2섹션	Packing & Seal	Packing & Seal
2026-06-21	Q4002139	9	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-06-13	Q4002139	9	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-06-20	Q4002139	8	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
