q,dept,verdict,path,why,si,sp,conf,cspScore,stockSrc
Q4700636,SEO26FF,계획품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.895,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4700741,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=1.000,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4701430,SEO26FF,회색지대,시계열 점수,VMI; 불출발생월비율=0.025; 재고0비율=0.071,57.1,62.5,LOW,0,DOG Type TSV + DB 자재정본
Q4702499,SEO26FF,배제-소모품,사전 배제,소모품 규칙 적용,,,HIGH,0,DOG Type TSV + DB 자재정본
Q4702501,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.889,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4702503,SEO26FF,배제-소모품,사전 배제,소모품 규칙 적용,,,HIGH,0,DOG Type TSV + DB 자재정본
Q4702505,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.941,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4702518,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.722,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4702521,SEO26FF,계획품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.733,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4702522,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.737,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4702525,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4702528,SEO26FF,계획품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.833,42.9,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4702532,SEO26FF,보험품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4702536,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.750,42.9,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4704375,SEO26FF,보험품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4709438,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.750,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4709544,SEO26FF,배제-소모품,사전 배제,소모품 규칙 적용,,,HIGH,0,DOG Type TSV + DB 자재정본
Q4709545,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.071,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4710841,SEO26FF,배제-소모품,사전 배제,소모품 규칙 적용,,,HIGH,0,DOG Type TSV + DB 자재정본
Q4711077,SEO26FF,배제-소모품,사전 배제,소모품 규칙 적용,,,HIGH,0,DOG Type TSV + DB 자재정본
Q4711186,SEO26FF,계획품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.833,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4711472,SEO26FF,회색지대,시계열 점수,불출발생월비율=0.017; 재고0비율=0.150,57.1,43.8,LOW,0,DOG Type TSV + DB 자재정본
Q4711473,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4712148,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4712149,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.056,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4712150,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.750,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4712151,SEO26FF,배제-소모품,사전 배제,소모품 규칙 적용,,,HIGH,0,DOG Type TSV + DB 자재정본
Q4712152,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4712503,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.889,42.9,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4712672,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4716626,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.900,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4716627,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
QS414625,SEO26FF,배제-소모품,사전 배제,소모품 규칙 적용,,,HIGH,0,DOG Type TSV + DB 자재정본
QS418165,SEO26FF,보험품,QS 확정,Qcode QS 접두어 규칙 적용,,,HIGH,0,DOG Type TSV + DB 자재정본
QS424543,SEO26FF,보험품,QS 확정,Qcode QS 접두어 규칙 적용,,,HIGH,0,DOG Type TSV + DB 자재정본
QS429155,SEO26FF,배제-순환품,사전 배제,Roll 계열 Leaf Class 규칙 적용,,,HIGH,0,DOG Type TSV + DB 자재정본
